order_id,order_date,product_name,product_quantity,product_price,product_url,product_image_url
206037112,2024-12-02,CREATINA EXCELL (100% Creapure®) EN POLVO 200g,1,0.0,https://www.hsnstore.com/marcas/raw-series/creatina-excell-100-creapure-en-polvo-200g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/c/r/creatine-excell-creapure-200g-front-hsn_1.webp
206037112,2024-12-02,SALSA KETCHUP - 350g,30,164.7,https://www.hsnstore.com/marcas/food-series/salsa-ketchup-350g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/k/e/ketchup-sauce-front-350-g-hsn_1.webp
205819927,2024-10-23,CREMA DE ARROZ 2.0 3Kg PLÁTANO,1,17.61,https://www.hsnstore.com/marcas/food-series/crema-de-arroz-2-0-3kg-platano,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/r/i/rice-cream-2-0-3kg-banana-front-hsn_1.webp
205819927,2024-10-23,MONODOSIS EVOCASEIN 2.0 (CASEÍNA MICELAR + DIGEZYME®) 30g CHOCOLATE Y CACAHUETE,1,0.0,https://www.hsnstore.com/marcas/sport-series/monodosis-evocasein-2-0-caseina-micelar-digezyme-30g-chocolate-y-cacahuete,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/s/a/sample-evocasein-chocolate-peanut-30g-hsn_1.webp
205819927,2024-10-23,EVOCARBS 2.0 3Kg GROSELLA NEGRA,1,22.75,https://www.hsnstore.com/marcas/sport-series/evocarbs-2-0-3kg-grosella-negra,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evocarbs-3kg-blackcurrant-new-front-hsn_1.webp
205730867,2024-10-06,EVOEAA'S 1Kg LIMÓN,2,66.0,https://www.hsnstore.com/marcas/sport-series/evoeaa-s-1kg-limon,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evoeaas-1kg-lemon-new-front-hsn_1.webp
205730867,2024-10-06,CITRULINA MALATO EN POLVO 1Kg,1,38.8,https://www.hsnstore.com/marcas/raw-series/citrulina-malato-en-polvo-1kg,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/c/i/citrulline-malate-powder-1kg-hsn_1.jpg
205730867,2024-10-06,VITAMINA D3 5000UI - 120 perlas,1,8.06,https://www.hsnstore.com/marcas/essential-series/vitamina-d3-5000ui-120-perlas,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/v/i/vitamin-d3-5000iu-front-120sg-hsn_1.webp
205730867,2024-10-06,GOMA XANTANA EN POLVO 500g,1,0.0,https://www.hsnstore.com/marcas/food-series/goma-xantana-en-polvo-500g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/x/a/xanthan-gum-powder-500g-hsn_1.jpg
205730867,2024-10-06,EVOBOMB 150g MANZANA,1,0.5,https://www.hsnstore.com/marcas/sport-series/evobomb-150g-manzana,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evobomb-150g-apple-front-hsn_1.webp
205650002,2024-09-21,EVODEXTRIN 2Kg MANZANA,1,38.23,https://www.hsnstore.com/marcas/sport-series/evodextrin-2kg-manzana,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evodextrin-2kg-apple-new-front-hsn_1.webp
205650002,2024-09-21,EXTRACTO DE TÉ VERDE (25:1) 500mg - 120 veg caps,1,9.3,https://www.hsnstore.com/marcas/essential-series/extracto-de-te-verde-25-1-500mg-120-veg-caps,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/g/r/green-tea-extract-120-v-caps-front-hsn_1.webp
205650002,2024-09-21,BISGLICINATO DE MAGNESIO EN POLVO 500g,1,26.04,https://www.hsnstore.com/marcas/raw-series/bisglicinato-de-magnesio-en-polvo-500g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/c/h/chelated-magnesium-powder-front-500g-hsn_1.webp
205650002,2024-09-21,SALSA KETCHUP - 350g,10,27.5,https://www.hsnstore.com/marcas/food-series/salsa-ketchup-350g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/k/e/ketchup-sauce-front-350-g-hsn_1.webp
205650002,2024-09-21,SALSA BARBACOA Y MIEL – 350g,10,31.8,https://www.hsnstore.com/marcas/food-series/salsa-barbacoa-y-miel-350g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/h/o/honey-barbecue-sauce-350-g-front-hsn_1.webp
205650002,2024-09-21,SALSA BARBACOA - 350g,10,27.5,https://www.hsnstore.com/marcas/food-series/salsa-barbacoa-350g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/b/b/bbq-sauce-front-350-g-hsn_1.webp
205650002,2024-09-21,NUTRY BOWL GARBANZOS EN SALSA DE CURRY 60g,1,0.0,https://www.hsnstore.com/marcas/food-series/nutry-bowl-garbanzos-en-salsa-de-curry-60g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/n/u/nutry-bowl-chickpeas-in-curry-sauce-front-hsn_1.webp
205650002,2024-09-21,CREMA EXTRA CREMOSA DE ANACARDO - 180g,1,0.5,https://www.hsnstore.com/marcas/food-series/crema-extra-cremosa-de-anacardo-180g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/c/a/cashew-butter-extra-creamy-180-g-front-v2-hsn_1.webp
205500167,2024-08-22,ULTRA OMEGA-3 TG (IFOS) 1000mg - 240 perlas,4,101.56,https://www.hsnstore.com/marcas/essential-series/ultra-omega-3-tg-ifos-1000mg-240-perlas,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/u/l/ultra-omega-3-240-softgel-front-hsn_1.webp
205500167,2024-08-22,MONODOSIS EVOCAKES 2.0 (TORTITAS PROTEICAS) 50g VAINILLA,1,0.0,https://www.hsnstore.com/marcas/sport-series/monodosis-evocakes-2-0-tortitas-proteicas-50g-vainilla,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/s/a/sample-evocakes-vanilla-50g-hsn_1.webp
205500167,2024-08-22,EVOEAA'S 1Kg SANDÍA,1,33.0,https://www.hsnstore.com/marcas/sport-series/evoeaa-s-1kg-sandia,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evoeaas-1kg-watermelon-new-front-hsn_1.webp
205500167,2024-08-22,MOCHILA DEPORTIVA HSN CON BOLSILLO NEGRA 35x43cm PÁDEL,1,0.5,https://www.hsnstore.com/marcas/hsn-accessories/mochila-deportiva-hsn-con-bolsillo-negra-35x43cm-padel,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/p/a/padel-black-bag-front-hsn_1.webp
205448217,2024-08-08,SUCRALOSA EN POLVO 500g,1,58.94,https://www.hsnstore.com/marcas/food-series/sucralosa-en-polvo-500g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/s/u/sucralose-500g-hsn_1.jpg
205448217,2024-08-08,SALSA BARBACOA - 350g,10,27.5,https://www.hsnstore.com/marcas/food-series/salsa-barbacoa-350g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/b/b/bbq-sauce-front-350-g-hsn_1.webp
205448217,2024-08-08,PROTEÍNA DE SOJA AISLADA 2.0 500g PISTACHO,1,5.81,https://www.hsnstore.com/marcas/essential-series/proteina-de-soja-aislada-2-0-500g-pistacho,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/s/o/soy-protein-isolate-pistachio-500-g-hsn_1.webp
205448217,2024-08-08,PROTEÍNA DE SOJA AISLADA 2.0 500g CHOCOLATE,1,7.23,https://www.hsnstore.com/marcas/essential-series/proteina-de-soja-aislada-2-0-500g-chocolate,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/s/o/soy-protein-chocolate-500g-front-hsn_1.webp
205448217,2024-08-08,SALSA BARBACOA Y MIEL – 350g,6,16.5,https://www.hsnstore.com/marcas/food-series/salsa-barbacoa-y-miel-350g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/h/o/honey-barbecue-sauce-350-g-front-hsn_1.webp
205448217,2024-08-08,MONODOSIS PUDDING PROTEICO 2.0 40g VAINILLA,1,0.0,https://www.hsnstore.com/marcas/food-series/monodosis-pudding-proteico-2-0-40g-vainilla,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/p/r/protein-pudding-2-0-vanilla-sachet-front-hsn_1.webp
205448217,2024-08-08,MULTIVITAMÍNICO ESPECIAL HOMBRE - 30 tabs,1,0.5,https://www.hsnstore.com/marcas/essential-series/multivitaminico-especial-hombre-30-tabs,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/m/e/men-multivitamin-hsn-30-tabs_1.webp
205448217,2024-08-08,N-ACETIL CISTEÍNA EN POLVO 150g,1,9.97,https://www.hsnstore.com/marcas/raw-series/n-acetil-cisteina-en-polvo-150g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/n/-/n-acetyl-cisteine-hsn-150g_1.jpg
205165684,2024-06-06,N-ACETIL CISTEÍNA EN POLVO 150g,5,48.2,https://www.hsnstore.com/marcas/raw-series/n-acetil-cisteina-en-polvo-150g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/n/-/n-acetyl-cisteine-hsn-150g_1.jpg
